order_id,order_date,customer_id,region,channel,category,quantity,unit_price,discount,revenue,returned
ORD-033889,2025-08-27,C22320,South,Retail,Home,4,66.21,0.1,202.9,0
ORD-033890,2025-08-27,C26867,East,Direct,Beauty,1,26.7,0.0,22.73,0
ORD-033891,2025-08-27,C13840,West,Marketplace,Electronics,3,137.66,0.0,351.54,0
ORD-033892,2025-08-27,C4730,East,Marketplace,Electronics,4,170.32,0.0,579.94,0
ORD-033893,2025-08-27,C25401,West,Direct,Apparel,2,59.93,0.05,96.93,0
ORD-033894,2025-08-27,C8514,North,Wholesale,Beauty,1,36.26,0.0,30.87,0
ORD-033895,2025-08-27,C7085,West,Retail,Apparel,3,41.99,0.05,101.86,0
ORD-033896,2025-08-27,C27560,East,Marketplace,Apparel,1,46.1,0.0,39.24,0
ORD-033897,2025-08-27,C5173,North,Wholesale,Beauty,1,32.77,0.1,25.11,0
ORD-033898,2025-08-27,C11657,North,Marketplace,Electronics,1,171.91,0.0,146.34,0
ORD-033899,2025-08-27,C11189,South,Marketplace,Wellness,1,34.05,0.2,23.19,0
ORD-033900,2025-08-27,C12800,East,Retail,Apparel,2,51.6,0.0,87.86,0
ORD-033901,2025-08-27,C7168,North,Marketplace,Apparel,2,22.61,0.05,36.58,0
ORD-033902,2025-08-27,C7628,East,Direct,Apparel,3,44.72,0.2,91.37,0
ORD-033903,2025-08-27,C14456,North,Marketplace,Home,1,43.93,0.1,33.66,0
ORD-033904,2025-08-27,C18948,North,Wholesale,Home,2,81.85,0.0,139.35,0
ORD-033905,2025-08-27,C2367,West,Retail,Beauty,1,31.81,0.1,24.37,0
ORD-033906,2025-08-27,C25322,North,Marketplace,Wellness,1,43.47,0.05,35.15,0
ORD-033907,2025-08-27,C13474,South,Wholesale,Electronics,3,104.75,0.0,267.51,0
ORD-033908,2025-08-27,C15004,North,Marketplace,Electronics,4,156.06,0.0,531.4,0
ORD-033909,2025-08-27,C15979,South,Retail,Beauty,2,28.53,0.05,46.14,0
ORD-033910,2025-08-27,C11195,South,Retail,Electronics,1,107.21,0.0,91.26,0
ORD-033911,2025-08-27,C1176,East,Marketplace,Apparel,2,58.36,0.0,99.36,0
ORD-033912,2025-08-27,C6174,North,Wholesale,Apparel,1,46.16,0.1,35.36,0
ORD-033913,2025-08-27,C1647,North,Direct,Beauty,1,38.43,0.0,32.71,0
ORD-033914,2025-08-27,C16378,West,Retail,Beauty,1,40.62,0.15,29.39,0
ORD-033915,2025-08-27,C15618,North,Retail,Apparel,1,67.88,0.1,52.0,0
ORD-033916,2025-08-27,C23304,East,Marketplace,Electronics,2,123.62,0.1,189.42,0
ORD-033917,2025-08-27,C9109,East,Wholesale,Beauty,1,24.34,0.2,16.57,0
ORD-033918,2025-08-27,C23273,South,Retail,Apparel,1,29.18,0.0,24.84,0
ORD-033919,2025-08-27,C7646,North,Direct,Home,1,58.17,0.0,49.52,0
ORD-033920,2025-08-27,C20152,East,Direct,Wellness,1,40.67,0.0,34.62,0
ORD-033921,2025-08-27,C27557,North,Retail,Apparel,2,55.31,0.0,94.17,0
ORD-033922,2025-08-27,C14465,East,Marketplace,Apparel,1,65.26,0.0,55.55,0
ORD-033923,2025-08-27,C9039,South,Marketplace,Beauty,1,32.39,0.0,27.57,0
ORD-033924,2025-08-27,C5055,East,Retail,Home,1,75.5,0.05,61.06,0
ORD-033925,2025-08-27,C7801,West,Retail,Electronics,1,154.43,0.05,124.89,0
ORD-033926,2025-08-27,C13647,North,Direct,Home,1,73.2,0.0,62.31,0
ORD-033927,2025-08-27,C14260,North,Wholesale,Wellness,1,46.38,0.0,39.48,0
ORD-033928,2025-08-27,C9361,East,Retail,Apparel,3,56.33,0.0,143.85,0
ORD-033929,2025-08-27,C13819,South,Retail,Apparel,1,45.4,0.1,34.78,0
ORD-033930,2025-08-27,C14645,South,Retail,Apparel,1,46.99,0.0,40.0,0
ORD-033931,2025-08-27,C17682,West,Retail,Electronics,3,99.98,0.0,255.33,0
ORD-033932,2025-08-27,C11081,West,Direct,Home,3,39.11,0.15,84.9,0
ORD-033933,2025-08-27,C19951,North,Marketplace,Electronics,3,146.23,0.0,373.43,0
ORD-033934,2025-08-27,C11542,West,Direct,Apparel,1,25.62,0.05,20.72,0
ORD-033935,2025-08-27,C13117,North,Retail,Electronics,2,195.04,0.05,315.45,0
ORD-033936,2025-08-27,C19201,West,Retail,Home,2,46.74,0.15,67.64,0
ORD-033937,2025-08-27,C10226,North,Retail,Electronics,1,115.45,0.0,98.28,0
ORD-033938,2025-08-27,C22320,South,Wholesale,Apparel,3,40.84,0.0,104.29,1
ORD-033939,2025-08-27,C14257,West,Retail,Home,2,81.07,0.0,138.03,0
ORD-033940,2025-08-27,C12490,West,Marketplace,Apparel,1,42.27,0.2,28.79,0
ORD-033941,2025-08-27,C22211,North,Retail,Beauty,1,31.16,0.2,21.22,0
ORD-033942,2025-08-27,C16980,North,Retail,Electronics,2,157.01,0.05,253.95,0
ORD-033943,2025-08-28,C7265,South,Direct,Apparel,1,39.14,0.15,28.26,0
ORD-033944,2025-08-28,C12250,South,Direct,Home,1,56.8,0.0,48.26,0
ORD-033945,2025-08-28,C6246,South,Retail,Wellness,2,47.46,0.0,80.64,0
ORD-033946,2025-08-28,C22357,North,Marketplace,Apparel,1,60.03,0.1,45.9,0
ORD-033947,2025-08-28,C19662,West,Retail,Wellness,1,28.05,0.05,22.64,0
ORD-033948,2025-08-28,C16761,North,Retail,Home,1,76.26,0.0,64.78,0
ORD-033949,2025-08-28,C27712,South,Retail,Wellness,2,31.62,0.0,53.72,0
ORD-033950,2025-08-28,C20512,East,Marketplace,Home,1,44.13,0.0,37.49,0
ORD-033951,2025-08-28,C8172,East,Marketplace,Home,1,89.36,0.05,72.11,0
ORD-033952,2025-08-28,C16867,South,Wholesale,Apparel,1,61.46,0.0,52.21,0
ORD-033953,2025-08-28,C26167,South,Retail,Apparel,2,41.78,0.05,67.43,0
ORD-033954,2025-08-28,C10414,North,Direct,Wellness,2,43.14,0.1,65.97,0
ORD-033955,2025-08-28,C4264,North,Wholesale,Beauty,1,30.14,0.0,25.61,0
ORD-033956,2025-08-28,C23778,South,Direct,Electronics,3,149.96,0.1,343.97,0
ORD-033957,2025-08-28,C16129,East,Retail,Home,4,75.82,0.05,244.77,0
ORD-033958,2025-08-28,C26825,East,Retail,Apparel,1,34.12,0.0,28.98,0
ORD-033959,2025-08-28,C6457,North,Retail,Home,2,88.55,0.0,150.46,0
ORD-033960,2025-08-28,C14923,North,Retail,Apparel,1,49.14,0.0,41.75,0
ORD-033961,2025-08-28,C22414,North,Direct,Apparel,1,33.22,0.05,26.81,0
ORD-033962,2025-08-28,C19254,South,Marketplace,Electronics,1,103.05,0.0,87.54,0
ORD-033963,2025-08-28,C6396,South,Wholesale,Apparel,1,31.07,0.15,22.44,0
ORD-033964,2025-08-28,C18295,West,Direct,Wellness,1,56.39,0.05,45.51,0
ORD-033965,2025-08-28,C2958,North,Wholesale,Home,3,60.62,0.05,146.77,0
ORD-033966,2025-08-28,C18477,East,Retail,Electronics,1,134.18,0.0,113.99,1
ORD-033967,2025-08-28,C9859,North,Direct,Home,1,86.8,0.15,62.68,0
ORD-033968,2025-08-28,C7323,East,Retail,Apparel,2,43.96,0.05,70.95,0
ORD-033969,2025-08-28,C3856,South,Retail,Home,1,78.57,0.1,60.08,0
ORD-033970,2025-08-28,C11298,East,Direct,Apparel,4,57.34,0.1,175.36,0
ORD-033971,2025-08-28,C1410,South,Direct,Apparel,1,57.18,0.0,48.57,0
ORD-033972,2025-08-28,C23667,South,Retail,Electronics,1,156.97,0.05,126.69,0
ORD-033973,2025-08-28,C15013,North,Wholesale,Beauty,1,47.07,0.0,39.99,0
ORD-033974,2025-08-28,C3890,East,Retail,Electronics,1,171.7,0.0,145.87,0
ORD-033975,2025-08-28,C12994,North,Direct,Apparel,2,63.29,0.15,91.41,0
ORD-033976,2025-08-28,C11960,North,Wholesale,Electronics,4,170.42,0.05,550.15,0
ORD-033977,2025-08-28,C16970,South,Direct,Beauty,1,27.87,0.1,21.31,0
ORD-033978,2025-08-28,C26426,South,Retail,Apparel,1,51.3,0.0,43.58,0
ORD-033979,2025-08-28,C26231,East,Retail,Electronics,1,118.13,0.0,100.35,0
ORD-033980,2025-08-28,C5433,West,Marketplace,Electronics,2,175.54,0.0,298.25,0
ORD-033981,2025-08-28,C23766,East,Marketplace,Beauty,1,35.92,0.05,28.99,0
ORD-033982,2025-08-28,C5344,North,Direct,Apparel,2,53.7,0.0,91.23,0
ORD-033983,2025-08-28,C16965,South,Wholesale,Home,3,84.63,0.0,215.69,0
ORD-033984,2025-08-28,C23302,North,Direct,Apparel,1,54.41,0.0,46.22,0
ORD-033985,2025-08-28,C9511,South,Marketplace,Apparel,1,36.99,0.0,31.42,0
ORD-033986,2025-08-28,C7726,North,Marketplace,Home,1,69.17,0.05,55.82,0
ORD-033987,2025-08-28,C6984,North,Wholesale,Wellness,2,38.67,0.2,52.56,0
ORD-033988,2025-08-28,C24604,East,Direct,Beauty,1,42.42,0.1,32.43,0
ORD-033989,2025-08-28,C22948,West,Retail,Beauty,1,36.24,0.0,30.78,0
ORD-033990,2025-08-28,C26348,East,Marketplace,Home,1,62.91,0.15,45.43,0
ORD-033991,2025-08-28,C23428,West,Direct,Apparel,4,42.3,0.0,143.75,0
ORD-033992,2025-08-28,C10874,North,Retail,Beauty,2,24.93,0.05,40.24,0
ORD-033993,2025-08-29,C16193,East,Direct,Wellness,3,31.84,0.0,80.99,0
ORD-033994,2025-08-29,C21667,North,Direct,Beauty,1,43.86,0.0,37.19,0
ORD-033995,2025-08-29,C23336,West,Direct,Wellness,2,36.82,0.15,53.07,0
ORD-033996,2025-08-29,C5050,North,Direct,Apparel,1,58.13,0.0,49.29,0
ORD-033997,2025-08-29,C5996,North,Marketplace,Wellness,2,41.66,0.0,70.64,0
ORD-033998,2025-08-29,C20283,South,Marketplace,Beauty,2,34.03,0.05,54.82,0
ORD-033999,2025-08-29,C5705,East,Marketplace,Electronics,1,114.73,0.05,92.41,0
ORD-034000,2025-08-29,C22529,South,Marketplace,Home,3,92.76,0.05,224.14,0
ORD-034001,2025-08-29,C6678,North,Direct,Electronics,2,158.41,0.0,268.61,0
ORD-034002,2025-08-29,C11536,West,Direct,Home,1,67.14,0.0,56.93,0
ORD-034003,2025-08-29,C21656,North,Wholesale,Beauty,4,45.29,0.05,145.92,0
ORD-034004,2025-08-29,C24910,East,Direct,Apparel,2,51.61,0.05,83.14,0
ORD-034005,2025-08-29,C5744,North,Wholesale,Home,1,60.95,0.1,46.51,1
ORD-034006,2025-08-29,C8649,North,Marketplace,Apparel,2,48.83,0.0,82.81,0
ORD-034007,2025-08-29,C3381,North,Marketplace,Electronics,3,183.55,0.0,466.86,0
ORD-034008,2025-08-29,C9898,South,Marketplace,Beauty,2,40.02,0.05,64.47,0
ORD-034009,2025-08-29,C6547,North,Direct,Apparel,3,54.07,0.05,130.65,0
ORD-034010,2025-08-29,C18191,South,Retail,Electronics,1,85.52,0.05,68.89,0
ORD-034011,2025-08-29,C15232,South,Marketplace,Apparel,1,63.03,0.0,53.44,0
ORD-034012,2025-08-29,C11899,East,Direct,Wellness,2,44.79,0.05,72.15,0
ORD-034013,2025-08-29,C24780,West,Marketplace,Home,1,89.11,0.0,75.55,0
ORD-034014,2025-08-29,C25266,South,Wholesale,Electronics,2,109.59,0.0,185.82,0
ORD-034015,2025-08-29,C15939,West,Marketplace,Apparel,1,17.69,0.15,12.75,0
ORD-034016,2025-08-29,C3558,North,Retail,Apparel,1,49.79,0.1,37.99,0
ORD-034017,2025-08-29,C7080,North,Marketplace,Beauty,1,38.35,0.05,30.89,0
ORD-034018,2025-08-29,C2884,West,Direct,Apparel,2,49.68,0.0,84.24,0
ORD-034019,2025-08-29,C10414,North,Marketplace,Beauty,2,22.02,0.0,37.34,0
ORD-034020,2025-08-29,C3780,East,Retail,Electronics,1,130.81,0.0,110.91,0
ORD-034021,2025-08-29,C21202,West,Marketplace,Electronics,3,184.37,0.0,468.97,0
ORD-034022,2025-08-29,C23385,South,Wholesale,Apparel,4,48.1,0.1,146.82,0
ORD-034023,2025-08-29,C11771,East,Direct,Beauty,3,26.0,0.15,56.22,0
ORD-034024,2025-08-29,C9671,North,Retail,Wellness,1,54.16,0.0,45.92,0
ORD-034025,2025-08-29,C6407,North,Wholesale,Home,3,73.75,0.1,168.83,0
ORD-034026,2025-08-29,C17101,West,Direct,Home,2,89.76,0.0,152.22,0
ORD-034027,2025-08-29,C3828,South,Wholesale,Beauty,1,27.71,0.0,23.49,0
ORD-034028,2025-08-29,C24345,East,Marketplace,Electronics,1,145.65,0.05,117.32,0
ORD-034029,2025-08-29,C16310,North,Direct,Apparel,2,62.8,0.0,106.48,0
ORD-034030,2025-08-29,C26578,West,Direct,Wellness,2,28.46,0.0,48.25,0
ORD-034031,2025-08-29,C20786,North,Marketplace,Beauty,1,26.42,0.0,22.4,0
ORD-034032,2025-08-29,C10658,West,Direct,Apparel,2,51.0,0.05,82.16,0
ORD-034033,2025-08-29,C22533,West,Wholesale,Apparel,1,71.01,0.0,60.2,0
ORD-034034,2025-08-29,C2202,North,Marketplace,Apparel,3,48.15,0.05,116.36,0
ORD-034035,2025-08-29,C1318,North,Marketplace,Apparel,1,44.0,0.2,29.85,1
ORD-034036,2025-08-29,C24808,North,Direct,Apparel,1,30.62,0.05,24.66,0
ORD-034037,2025-08-29,C5721,West,Direct,Wellness,3,34.86,0.0,88.66,0
ORD-034038,2025-08-29,C13575,West,Direct,Apparel,1,47.91,0.0,40.62,0
ORD-034039,2025-08-29,C10368,South,Retail,Electronics,1,186.25,0.0,157.92,0
ORD-034040,2025-08-29,C14784,South,Wholesale,Apparel,1,45.2,0.05,36.41,0
ORD-034041,2025-08-29,C5294,East,Marketplace,Electronics,1,101.54,0.0,86.09,0
ORD-034042,2025-08-29,C12054,West,Direct,Apparel,2,32.2,0.0,54.59,0
ORD-034043,2025-08-29,C18132,North,Retail,Home,2,87.64,0.2,118.89,0
ORD-034044,2025-08-29,C22432,East,Marketplace,Electronics,2,139.08,0.0,235.83,0
ORD-034045,2025-08-29,C8265,East,Wholesale,Beauty,1,34.12,0.05,27.48,0
ORD-034046,2025-08-29,C3288,East,Direct,Home,1,59.16,0.0,50.16,0
ORD-034047,2025-08-29,C3938,East,Marketplace,Apparel,1,39.22,0.0,33.25,0
ORD-034048,2025-08-29,C2118,South,Marketplace,Apparel,1,54.57,0.1,41.64,0
ORD-034049,2025-08-29,C4842,North,Marketplace,Home,1,57.36,0.0,48.64,0
ORD-034050,2025-08-29,C24914,South,Direct,Apparel,2,42.41,0.05,68.32,1
ORD-034051,2025-08-29,C17468,South,Marketplace,Apparel,2,42.58,0.05,68.59,0
ORD-034052,2025-08-29,C9270,West,Marketplace,Electronics,1,83.93,0.05,67.61,0
ORD-034053,2025-08-29,C4694,North,Marketplace,Electronics,1,170.94,0.15,123.19,0
ORD-034054,2025-08-29,C1723,West,Retail,Wellness,4,20.13,0.05,64.85,0
ORD-034055,2025-08-29,C8420,West,Direct,Apparel,1,23.59,0.15,17.0,0
ORD-034056,2025-08-29,C6073,North,Direct,Beauty,1,23.66,0.0,20.06,0
ORD-034057,2025-08-29,C5561,East,Direct,Home,1,70.81,0.0,60.04,0
ORD-034058,2025-08-30,C7280,North,Marketplace,Apparel,1,44.82,0.0,37.93,0
ORD-034059,2025-08-30,C20989,West,Marketplace,Electronics,2,141.99,0.0,240.31,0
ORD-034060,2025-08-30,C11721,North,Marketplace,Beauty,1,38.37,0.0,32.47,1
ORD-034061,2025-08-30,C20150,East,Retail,Apparel,1,61.79,0.0,52.28,0
ORD-034062,2025-08-30,C23819,South,Wholesale,Apparel,1,47.09,0.1,35.86,0
ORD-034063,2025-08-30,C2046,South,Wholesale,Beauty,2,35.71,0.1,54.4,0
ORD-034064,2025-08-30,C14842,North,Direct,Apparel,3,61.51,0.0,156.16,0
ORD-034065,2025-08-30,C23994,North,Retail,Wellness,2,37.97,0.0,64.27,0
ORD-034066,2025-08-30,C17150,South,Marketplace,Apparel,1,51.47,0.0,43.56,0
ORD-034067,2025-08-30,C10951,North,Wholesale,Home,1,54.51,0.0,46.13,0
ORD-034068,2025-08-30,C8453,East,Direct,Beauty,1,46.58,0.0,39.42,0
ORD-034069,2025-08-30,C4230,East,Retail,Beauty,1,52.23,0.15,37.57,0
ORD-034070,2025-08-30,C13467,East,Marketplace,Home,2,80.06,0.0,135.5,0
ORD-034071,2025-08-30,C5827,North,Marketplace,Wellness,1,42.83,0.0,36.24,1
ORD-034072,2025-08-30,C6163,West,Retail,Apparel,1,41.75,0.2,28.27,1
ORD-034073,2025-08-30,C16248,West,Marketplace,Wellness,1,54.58,0.0,46.18,0
ORD-034074,2025-08-30,C12474,West,Marketplace,Home,1,38.55,0.15,27.73,0
ORD-034075,2025-08-30,C27962,North,Wholesale,Beauty,2,27.24,0.0,46.1,0
ORD-034076,2025-08-30,C19916,East,Marketplace,Wellness,1,35.38,0.05,28.44,0
ORD-034077,2025-08-30,C21784,North,Retail,Apparel,2,50.42,0.05,81.07,0
ORD-034078,2025-08-30,C18402,West,Marketplace,Apparel,1,38.4,0.05,30.87,0
ORD-034079,2025-08-30,C23197,East,Retail,Apparel,1,55.58,0.0,47.04,0
ORD-034080,2025-08-30,C7433,East,Retail,Apparel,1,86.58,0.0,73.27,0
ORD-034081,2025-08-30,C6090,West,Direct,Apparel,2,49.06,0.2,66.43,0
ORD-034082,2025-08-30,C26375,East,Marketplace,Apparel,1,60.04,0.15,43.19,0
ORD-034083,2025-08-30,C25744,North,Wholesale,Home,1,106.68,0.0,90.28,0
ORD-034084,2025-08-30,C22449,West,Wholesale,Apparel,2,70.53,0.1,107.43,0
ORD-034085,2025-08-30,C18116,East,Marketplace,Apparel,1,38.22,0.0,32.34,0
ORD-034086,2025-08-30,C19929,North,Direct,Electronics,4,145.79,0.0,493.48,0
ORD-034087,2025-08-30,C10439,North,Retail,Apparel,1,64.05,0.05,51.49,0
ORD-034088,2025-08-30,C4845,West,Direct,Beauty,1,40.7,0.05,32.72,0
ORD-034089,2025-08-30,C3437,West,Retail,Beauty,1,32.57,0.15,23.43,0
ORD-034090,2025-08-30,C7647,West,Marketplace,Electronics,2,137.19,0.0,232.18,0
ORD-034091,2025-08-30,C4520,North,Retail,Apparel,2,50.7,0.1,77.23,0
ORD-034092,2025-08-30,C27075,South,Retail,Apparel,1,55.67,0.1,42.4,0
ORD-034093,2025-08-30,C6818,West,Retail,Electronics,1,130.27,0.05,104.72,0
ORD-034094,2025-08-30,C16530,West,Retail,Electronics,1,125.29,0.05,100.72,0
ORD-034095,2025-08-30,C10980,East,Retail,Electronics,1,151.71,0.1,115.55,0
ORD-034096,2025-08-30,C10906,North,Direct,Electronics,1,166.35,0.0,140.77,0
ORD-034097,2025-08-30,C20600,South,Direct,Wellness,1,44.28,0.0,37.47,0
ORD-034098,2025-08-30,C10985,West,Retail,Beauty,1,35.96,0.2,24.34,0
ORD-034099,2025-08-30,C18304,North,Retail,Apparel,1,40.43,0.0,34.21,0
ORD-034100,2025-08-30,C19092,North,Direct,Home,1,84.58,0.2,57.26,0
ORD-034101,2025-08-30,C1978,East,Wholesale,Apparel,1,47.44,0.1,36.13,0
ORD-034102,2025-08-30,C4812,North,Retail,Beauty,1,46.33,0.0,39.21,0
ORD-034103,2025-08-30,C27058,South,Wholesale,Apparel,2,56.99,0.0,96.45,0
ORD-034104,2025-08-30,C16186,North,Retail,Beauty,2,39.51,0.1,60.18,0
ORD-034105,2025-08-30,C19959,North,Retail,Electronics,2,139.34,0.0,235.82,0
ORD-034106,2025-08-30,C26229,West,Retail,Electronics,1,104.68,0.0,88.58,0
ORD-034107,2025-08-30,C18010,East,Marketplace,Apparel,1,49.87,0.0,42.2,0
ORD-034108,2025-08-30,C14899,South,Marketplace,Electronics,2,189.85,0.05,305.25,0
ORD-034109,2025-08-30,C16704,North,Marketplace,Home,1,83.67,0.0,70.8,0
ORD-034110,2025-08-30,C27675,South,Retail,Apparel,2,37.2,0.2,50.37,0
ORD-034111,2025-08-31,C1802,East,Direct,Home,1,59.75,0.2,40.37,0
ORD-034112,2025-08-31,C22632,South,Marketplace,Apparel,1,48.41,0.0,40.89,0
ORD-034113,2025-08-31,C18490,North,Direct,Apparel,1,46.41,0.15,33.32,0
ORD-034114,2025-08-31,C18166,East,Wholesale,Apparel,1,31.34,0.15,22.5,0
ORD-034115,2025-08-31,C19166,West,Marketplace,Wellness,1,60.36,0.15,43.34,0
ORD-034116,2025-08-31,C22520,East,Marketplace,Electronics,1,153.47,0.0,129.63,0
ORD-034117,2025-08-31,C27987,South,Direct,Beauty,1,41.41,0.05,33.22,0
ORD-034118,2025-08-31,C22991,South,Marketplace,Electronics,1,130.37,0.05,104.61,0
ORD-034119,2025-08-31,C25016,North,Marketplace,Home,1,75.62,0.0,63.88,0
ORD-034120,2025-08-31,C26882,South,Marketplace,Home,1,89.3,0.05,71.65,0
ORD-034121,2025-08-31,C18213,East,Direct,Apparel,1,35.87,0.05,28.78,0
ORD-034122,2025-08-31,C15968,East,Direct,Electronics,1,94.86,0.1,72.11,0
ORD-034123,2025-08-31,C15378,West,Direct,Apparel,1,48.56,0.05,38.96,0
ORD-034124,2025-08-31,C20746,West,Marketplace,Beauty,1,49.65,0.0,41.93,0
ORD-034125,2025-08-31,C21298,East,Direct,Home,3,86.06,0.05,207.16,0
ORD-034126,2025-08-31,C24034,West,Direct,Apparel,2,51.39,0.0,86.81,0
ORD-034127,2025-08-31,C14959,South,Wholesale,Apparel,2,49.48,0.0,83.59,0
ORD-034128,2025-08-31,C22418,North,Direct,Apparel,1,31.39,0.0,26.51,0
ORD-034129,2025-08-31,C17976,East,Retail,Apparel,1,58.42,0.0,49.35,0
ORD-034130,2025-08-31,C6109,North,Direct,Electronics,2,133.13,0.0,224.89,0
ORD-034131,2025-08-31,C26320,East,Retail,Beauty,3,42.81,0.0,108.49,0
ORD-034132,2025-08-31,C14608,West,Marketplace,Electronics,2,174.06,0.0,294.04,0
ORD-034133,2025-08-31,C17772,East,Direct,Home,1,77.87,0.0,65.78,0
ORD-034134,2025-08-31,C1134,South,Marketplace,Wellness,3,39.56,0.05,95.23,0
ORD-034135,2025-08-31,C22919,East,Wholesale,Home,3,74.51,0.0,188.79,0
ORD-034136,2025-08-31,C1370,West,Retail,Beauty,1,44.11,0.05,35.4,0
ORD-034137,2025-08-31,C24127,East,Retail,Apparel,1,41.48,0.0,35.03,0
ORD-034138,2025-08-31,C15867,North,Retail,Apparel,1,64.71,0.0,54.66,0
ORD-034139,2025-08-31,C14274,North,Retail,Home,1,71.39,0.1,54.27,0
ORD-034140,2025-08-31,C12604,West,Direct,Beauty,1,23.81,0.0,20.11,0
ORD-034141,2025-08-31,C14860,North,Marketplace,Home,1,60.79,0.15,43.65,0
ORD-034142,2025-08-31,C6079,North,Direct,Home,2,57.02,0.0,96.33,0
ORD-034143,2025-08-31,C20557,East,Retail,Wellness,2,31.13,0.0,52.58,0
ORD-034144,2025-08-31,C24337,North,Retail,Electronics,1,145.1,0.0,122.55,0
ORD-034145,2025-08-31,C6960,West,Retail,Beauty,2,16.14,0.05,25.91,0
ORD-034146,2025-08-31,C5319,East,Marketplace,Apparel,1,40.35,0.0,34.08,0
ORD-034147,2025-08-31,C9850,West,Marketplace,Electronics,2,149.15,0.0,251.96,0
ORD-034148,2025-08-31,C13990,East,Direct,Electronics,1,142.88,0.0,120.68,0
ORD-034149,2025-08-31,C15851,North,Retail,Home,2,70.63,0.0,119.31,0
ORD-034150,2025-08-31,C6424,East,Retail,Apparel,1,43.49,0.0,36.74,0
ORD-034151,2025-08-31,C13308,South,Direct,Electronics,1,147.68,0.05,118.5,0
ORD-034152,2025-08-31,C22070,North,Direct,Beauty,1,32.5,0.05,26.08,0
ORD-034153,2025-08-31,C16603,North,Marketplace,Home,1,86.89,0.0,73.39,0
ORD-034154,2025-08-31,C4009,East,Wholesale,Beauty,1,37.96,0.0,32.06,0
ORD-034155,2025-08-31,C7763,North,Marketplace,Electronics,3,149.36,0.05,359.54,0
ORD-034156,2025-08-31,C25819,East,Marketplace,Apparel,1,46.2,0.15,33.17,0
ORD-034157,2025-08-31,C27011,North,Marketplace,Electronics,1,184.62,0.0,155.94,0
ORD-034158,2025-08-31,C27285,West,Marketplace,Apparel,1,52.11,0.15,37.41,0
ORD-034159,2025-08-31,C25219,East,Wholesale,Electronics,1,129.13,0.1,98.16,0
ORD-034160,2025-08-31,C3068,North,Retail,Wellness,3,43.89,0.15,94.52,0
ORD-034161,2025-08-31,C9644,North,Retail,Beauty,3,36.03,0.1,82.17,1
ORD-034162,2025-08-31,C15154,East,Retail,Beauty,1,41.69,0.0,35.21,0
ORD-034163,2025-08-31,C23270,West,Marketplace,Home,1,70.88,0.05,56.87,0
ORD-034164,2025-08-31,C8050,West,Direct,Electronics,3,124.3,0.0,314.97,0
ORD-034165,2025-08-31,C26904,West,Marketplace,Beauty,1,26.69,0.0,22.54,0
ORD-034166,2025-08-31,C10435,West,Marketplace,Apparel,3,20.74,0.05,49.93,0
ORD-034167,2025-08-31,C8629,East,Retail,Beauty,1,29.32,0.0,24.76,0
ORD-034168,2025-08-31,C21705,North,Marketplace,Home,1,96.03,0.0,81.11,0
ORD-034169,2025-08-31,C9457,West,Marketplace,Apparel,1,52.42,0.0,44.27,0
ORD-034170,2025-08-31,C13573,West,Retail,Electronics,1,173.96,0.05,139.58,0
ORD-034171,2025-08-31,C24448,West,Retail,Wellness,3,43.26,0.0,109.62,0
ORD-034172,2025-08-31,C24884,West,Marketplace,Wellness,3,32.27,0.0,81.76,0
ORD-034173,2025-08-31,C17519,East,Marketplace,Electronics,1,162.96,0.0,137.64,0
ORD-034174,2025-08-31,C1952,East,Marketplace,Wellness,1,54.67,0.05,43.87,0
ORD-034175,2025-08-31,C18525,North,Retail,Electronics,1,139.49,0.1,106.03,0
ORD-034176,2025-08-31,C13848,West,Retail,Electronics,1,80.11,0.05,64.28,0
ORD-034177,2025-08-31,C21260,North,Direct,Apparel,1,52.57,0.1,39.96,0
ORD-034178,2025-08-31,C2137,North,Direct,Wellness,2,14.86,0.0,25.11,0
ORD-034179,2025-08-31,C27993,North,Marketplace,Home,1,48.98,0.1,37.23,0
ORD-034180,2025-08-31,C16503,East,Wholesale,Apparel,2,52.41,0.1,79.68,0
ORD-034181,2025-08-31,C1800,East,Wholesale,Apparel,2,41.34,0.05,66.34,1
ORD-034182,2025-08-31,C12093,South,Retail,Electronics,2,138.73,0.1,210.92,0
ORD-034183,2025-08-31,C1267,North,Marketplace,Apparel,1,45.91,0.15,32.96,0
ORD-034184,2025-08-31,C1934,West,Retail,Electronics,1,154.32,0.0,130.34,0
ORD-034185,2025-08-31,C1833,North,Marketplace,Home,1,34.66,0.0,29.27,1
ORD-034186,2025-08-31,C24426,West,Retail,Home,3,78.85,0.0,199.79,0
ORD-034187,2025-08-31,C7971,South,Marketplace,Wellness,1,52.83,0.05,42.39,0
ORD-034188,2025-09-01,C12485,South,Retail,Beauty,1,47.14,0.0,39.74,0
ORD-034189,2025-09-01,C7548,North,Wholesale,Electronics,2,107.93,0.0,181.99,0
ORD-034190,2025-09-01,C17863,East,Marketplace,Electronics,1,141.6,0.1,107.44,0
ORD-034191,2025-09-01,C16271,North,Direct,Apparel,3,49.4,0.0,124.96,0
ORD-034192,2025-09-01,C11084,South,Retail,Apparel,1,39.64,0.0,33.42,0
ORD-034193,2025-09-01,C27394,North,Retail,Beauty,1,35.03,0.0,29.53,0
ORD-034194,2025-09-01,C8429,North,Wholesale,Apparel,1,39.89,0.1,30.27,0
