customer_id,tenure_months,monthly_charges,contract,internet_service,tech_support,payment_method,support_tickets,churn
CX03315,38,56.02,Two year,DSL,No,Bank transfer,2,0
CX03316,20,29.3,Two year,DSL,Yes,Mailed check,1,0
CX03317,38,73.35,One year,Fiber,No,Credit card,0,0
CX03318,27,86.77,Month-to-month,Fiber,No,Electronic check,1,0
CX03319,18,62.27,Month-to-month,Fiber,No,Mailed check,2,0
CX03320,14,93.97,Month-to-month,DSL,Yes,Electronic check,1,1
CX03321,20,68.67,Month-to-month,Fiber,Yes,Credit card,1,1
CX03322,39,101.33,Month-to-month,DSL,No,Bank transfer,0,0
CX03323,27,75.33,Month-to-month,Fiber,No,Bank transfer,0,1
CX03324,31,44.74,Month-to-month,DSL,No,Electronic check,0,1
CX03325,57,53.99,Month-to-month,None,No,Electronic check,3,0
CX03326,51,34.26,One year,DSL,No,Electronic check,1,0
CX03327,32,29.78,Month-to-month,Fiber,No,Bank transfer,2,0
CX03328,42,73.87,Month-to-month,DSL,No,Credit card,1,0
CX03329,3,87.13,Month-to-month,Fiber,Yes,Electronic check,0,1
CX03330,30,110.99,One year,DSL,No,Electronic check,4,0
CX03331,33,66.79,One year,DSL,No,Bank transfer,3,1
CX03332,22,62.79,Month-to-month,Fiber,No,Mailed check,2,1
CX03333,15,43.6,Month-to-month,Fiber,No,Bank transfer,2,1
CX03334,54,89.72,Month-to-month,Fiber,No,Bank transfer,3,1
CX03335,1,76.56,Month-to-month,Fiber,Yes,Bank transfer,0,1
CX03336,71,54.91,Month-to-month,None,No,Electronic check,1,0
CX03337,71,83.15,Month-to-month,DSL,Yes,Bank transfer,3,0
CX03338,46,80.35,Month-to-month,Fiber,Yes,Electronic check,1,1
CX03339,22,26.86,One year,Fiber,Yes,Credit card,1,0
CX03340,22,84.34,Month-to-month,Fiber,No,Credit card,1,1
CX03341,39,70.99,Month-to-month,Fiber,No,Credit card,1,1
CX03342,49,59.39,Month-to-month,None,No,Electronic check,1,1
CX03343,26,58.82,Month-to-month,Fiber,No,Bank transfer,3,1
CX03344,32,106.46,Two year,Fiber,No,Electronic check,2,1
CX03345,4,101.79,Month-to-month,None,Yes,Credit card,1,0
CX03346,64,108.17,One year,Fiber,Yes,Electronic check,1,0
CX03347,65,42.73,Month-to-month,DSL,No,Credit card,1,0
CX03348,19,53.6,Month-to-month,Fiber,No,Bank transfer,0,1
CX03349,68,87.92,Two year,Fiber,No,Electronic check,2,0
CX03350,62,41.41,One year,Fiber,Yes,Bank transfer,1,0
CX03351,14,52.16,Month-to-month,Fiber,No,Bank transfer,1,1
CX03352,12,28.31,Month-to-month,Fiber,No,Credit card,1,0
CX03353,31,108.77,Two year,Fiber,No,Mailed check,4,0
CX03354,50,91.38,Two year,Fiber,Yes,Electronic check,1,0
CX03355,27,78.09,Month-to-month,Fiber,No,Electronic check,3,1
CX03356,53,72.82,Month-to-month,Fiber,Yes,Mailed check,1,0
CX03357,13,58.82,Month-to-month,Fiber,No,Electronic check,1,1
CX03358,67,59.25,Month-to-month,DSL,Yes,Bank transfer,2,0
CX03359,48,81.55,Two year,DSL,No,Mailed check,1,0
CX03360,19,52.34,Month-to-month,Fiber,No,Electronic check,2,0
CX03361,57,95.0,Month-to-month,Fiber,No,Mailed check,2,0
CX03362,30,57.16,Month-to-month,DSL,No,Electronic check,1,0
CX03363,55,48.78,Two year,DSL,No,Bank transfer,2,0
CX03364,51,96.56,Two year,Fiber,Yes,Credit card,1,0
CX03365,49,64.83,One year,Fiber,Yes,Electronic check,0,0
CX03366,9,80.21,Month-to-month,DSL,No,Mailed check,4,0
CX03367,2,58.87,One year,DSL,No,Credit card,0,0
CX03368,51,18.5,Month-to-month,DSL,Yes,Electronic check,2,0
CX03369,17,80.04,Two year,DSL,No,Bank transfer,2,0
CX03370,5,38.37,One year,None,Yes,Mailed check,2,0
CX03371,38,91.81,Two year,None,Yes,Bank transfer,1,0
CX03372,68,33.88,One year,Fiber,No,Bank transfer,2,0
CX03373,51,26.97,One year,None,No,Electronic check,0,0
CX03374,22,74.77,One year,Fiber,No,Electronic check,1,0
CX03375,28,77.36,One year,Fiber,No,Electronic check,0,1
CX03376,51,70.35,One year,DSL,Yes,Credit card,1,0
CX03377,33,41.3,One year,None,No,Electronic check,0,0
CX03378,41,87.55,Month-to-month,Fiber,Yes,Mailed check,2,1
CX03379,61,35.78,Month-to-month,DSL,Yes,Mailed check,0,0
CX03380,5,57.79,Month-to-month,Fiber,Yes,Credit card,1,0
CX03381,2,50.66,Two year,None,Yes,Bank transfer,0,0
CX03382,65,59.69,Month-to-month,Fiber,No,Credit card,5,1
CX03383,20,86.76,Month-to-month,DSL,Yes,Electronic check,0,1
CX03384,60,54.05,One year,None,No,Mailed check,1,0
CX03385,21,80.42,Two year,Fiber,No,Mailed check,2,0
CX03386,61,83.27,Two year,DSL,No,Credit card,3,0
CX03387,72,30.36,Two year,Fiber,No,Bank transfer,1,0
CX03388,67,42.34,Two year,Fiber,Yes,Credit card,2,0
CX03389,17,59.57,Month-to-month,DSL,Yes,Electronic check,0,0
CX03390,38,54.97,Month-to-month,None,No,Credit card,1,1
CX03391,4,74.77,One year,Fiber,No,Bank transfer,1,1
CX03392,20,25.5,One year,Fiber,Yes,Electronic check,2,0
CX03393,30,83.85,Month-to-month,Fiber,Yes,Bank transfer,1,1
CX03394,3,84.38,Month-to-month,DSL,Yes,Mailed check,0,1
CX03395,47,64.3,Two year,Fiber,No,Credit card,4,0
CX03396,14,37.57,One year,Fiber,No,Electronic check,4,0
CX03397,12,68.12,Two year,Fiber,Yes,Bank transfer,0,0
CX03398,47,56.18,Month-to-month,None,Yes,Credit card,0,0
CX03399,61,80.47,Month-to-month,Fiber,No,Electronic check,2,1
CX03400,72,66.12,Two year,Fiber,No,Mailed check,2,0
CX03401,15,84.02,One year,DSL,Yes,Electronic check,3,1
CX03402,56,58.47,One year,DSL,Yes,Electronic check,2,0
CX03403,51,99.74,Month-to-month,DSL,Yes,Electronic check,0,0
CX03404,59,18.0,Month-to-month,DSL,No,Mailed check,2,0
CX03405,12,45.64,One year,DSL,Yes,Credit card,2,0
CX03406,35,78.8,Two year,Fiber,No,Credit card,3,0
CX03407,64,34.76,Month-to-month,DSL,No,Bank transfer,0,0
CX03408,42,84.19,Two year,DSL,Yes,Electronic check,5,1
CX03409,15,41.23,Month-to-month,DSL,Yes,Bank transfer,2,0
CX03410,1,70.05,One year,Fiber,No,Electronic check,0,1
CX03411,53,47.88,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX03412,5,58.29,Month-to-month,DSL,Yes,Credit card,1,0
CX03413,61,71.84,Month-to-month,DSL,No,Bank transfer,1,1
CX03414,48,65.7,Month-to-month,Fiber,Yes,Bank transfer,0,0
CX03415,19,59.61,Month-to-month,DSL,No,Electronic check,1,1
CX03416,16,115.37,One year,Fiber,Yes,Credit card,3,1
CX03417,7,68.19,Month-to-month,DSL,No,Electronic check,3,1
CX03418,25,46.66,One year,DSL,Yes,Mailed check,2,0
CX03419,43,88.41,Month-to-month,Fiber,No,Bank transfer,5,0
CX03420,23,86.05,Two year,DSL,No,Bank transfer,2,0
CX03421,36,94.9,Month-to-month,DSL,No,Mailed check,1,1
CX03422,46,107.32,Month-to-month,Fiber,No,Electronic check,0,1
CX03423,35,47.33,Month-to-month,Fiber,No,Mailed check,0,0
CX03424,18,91.31,One year,DSL,Yes,Mailed check,0,1
CX03425,57,93.07,Month-to-month,DSL,No,Bank transfer,6,0
CX03426,52,68.01,One year,Fiber,No,Electronic check,2,1
CX03427,34,73.39,Month-to-month,DSL,No,Credit card,0,1
CX03428,13,18.0,Month-to-month,DSL,No,Electronic check,2,1
CX03429,36,55.37,One year,DSL,Yes,Credit card,2,0
CX03430,26,107.34,Two year,None,Yes,Credit card,1,0
CX03431,36,28.69,Two year,None,No,Electronic check,1,0
CX03432,10,56.21,One year,Fiber,No,Electronic check,1,0
CX03433,33,74.33,Month-to-month,None,Yes,Electronic check,1,1
CX03434,4,80.66,Month-to-month,None,No,Credit card,0,0
CX03435,30,103.89,One year,None,No,Bank transfer,4,1
CX03436,51,29.22,One year,DSL,Yes,Mailed check,5,0
CX03437,12,68.94,Month-to-month,None,No,Electronic check,2,1
CX03438,10,86.91,One year,None,No,Mailed check,1,1
CX03439,22,39.1,Month-to-month,Fiber,No,Mailed check,2,0
CX03440,66,67.13,One year,Fiber,No,Electronic check,3,0
CX03441,20,109.47,Month-to-month,DSL,Yes,Electronic check,2,1
CX03442,68,96.96,Month-to-month,None,Yes,Mailed check,1,0
CX03443,18,79.87,Two year,DSL,No,Credit card,1,0
CX03444,5,18.0,One year,DSL,Yes,Credit card,2,0
CX03445,57,65.13,Two year,None,No,Electronic check,0,0
CX03446,9,76.5,Month-to-month,DSL,No,Electronic check,3,1
CX03447,9,61.21,Two year,DSL,Yes,Electronic check,1,0
CX03448,39,66.56,Month-to-month,DSL,No,Mailed check,3,0
CX03449,15,135.84,One year,DSL,Yes,Electronic check,2,1
CX03450,44,63.28,One year,DSL,No,Credit card,2,0
CX03451,38,46.67,Month-to-month,DSL,Yes,Electronic check,3,0
CX03452,52,73.34,Month-to-month,Fiber,No,Electronic check,2,1
CX03453,23,61.06,Month-to-month,Fiber,No,Bank transfer,0,1
CX03454,21,61.19,One year,Fiber,No,Mailed check,1,0
CX03455,18,66.08,Month-to-month,DSL,No,Bank transfer,2,0
CX03456,54,85.03,Month-to-month,Fiber,No,Bank transfer,0,1
CX03457,27,73.23,Two year,None,No,Credit card,1,0
CX03458,62,41.57,Month-to-month,Fiber,No,Credit card,3,0
CX03459,37,65.08,One year,None,Yes,Mailed check,2,1
CX03460,58,78.44,Two year,Fiber,No,Electronic check,1,1
CX03461,49,57.71,Two year,None,No,Mailed check,0,0
CX03462,50,93.28,Month-to-month,None,No,Mailed check,0,0
CX03463,70,85.1,Two year,Fiber,Yes,Credit card,1,0
CX03464,33,46.2,Month-to-month,DSL,Yes,Electronic check,0,0
CX03465,62,75.04,One year,Fiber,Yes,Bank transfer,3,0
CX03466,60,111.64,Month-to-month,DSL,Yes,Credit card,1,0
CX03467,31,102.32,Month-to-month,DSL,Yes,Electronic check,2,1
CX03468,51,66.76,One year,Fiber,No,Bank transfer,2,0
CX03469,33,87.75,Two year,Fiber,No,Electronic check,2,0
CX03470,48,53.18,Month-to-month,DSL,Yes,Electronic check,3,0
CX03471,30,36.14,Two year,DSL,No,Bank transfer,2,0
CX03472,36,80.2,One year,Fiber,No,Bank transfer,2,1
CX03473,18,73.42,Month-to-month,DSL,Yes,Credit card,2,0
CX03474,46,79.31,Two year,DSL,No,Electronic check,3,1
CX03475,69,67.46,Month-to-month,Fiber,Yes,Mailed check,2,0
CX03476,26,75.17,Month-to-month,None,Yes,Bank transfer,2,0
CX03477,5,56.72,One year,DSL,Yes,Credit card,3,0
CX03478,51,78.41,Two year,DSL,No,Electronic check,0,0
CX03479,15,86.33,Month-to-month,DSL,Yes,Electronic check,0,1
CX03480,51,66.71,Month-to-month,Fiber,Yes,Electronic check,0,0
CX03481,48,85.91,Month-to-month,DSL,No,Electronic check,1,1
CX03482,69,29.04,Month-to-month,Fiber,No,Electronic check,1,0
CX03483,43,50.7,Month-to-month,DSL,Yes,Credit card,1,1
CX03484,9,99.78,One year,Fiber,No,Credit card,0,1
CX03485,21,106.76,Month-to-month,DSL,No,Mailed check,0,1
CX03486,20,73.51,Month-to-month,DSL,No,Credit card,0,0
CX03487,68,65.73,Month-to-month,None,No,Bank transfer,1,0
CX03488,62,40.1,Month-to-month,DSL,No,Electronic check,1,0
CX03489,30,76.0,Two year,Fiber,Yes,Electronic check,0,0
CX03490,64,85.13,Month-to-month,Fiber,No,Credit card,1,0
CX03491,43,35.4,One year,DSL,No,Electronic check,1,0
CX03492,23,80.3,Month-to-month,DSL,No,Mailed check,0,1
CX03493,7,78.79,One year,Fiber,No,Credit card,3,1
CX03494,66,77.7,One year,DSL,No,Electronic check,1,0
CX03495,65,43.19,Two year,None,No,Bank transfer,1,0
CX03496,54,79.92,One year,Fiber,Yes,Electronic check,2,1
CX03497,8,35.05,Month-to-month,DSL,Yes,Electronic check,1,1
CX03498,41,100.75,Month-to-month,Fiber,No,Bank transfer,0,1
CX03499,29,70.97,Two year,Fiber,No,Mailed check,4,0
CX03500,50,42.4,Month-to-month,None,No,Electronic check,1,0
CX03501,64,97.59,Two year,Fiber,No,Mailed check,0,0
CX03502,39,93.39,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX03503,69,53.69,Two year,DSL,Yes,Electronic check,0,0
CX03504,14,116.49,Month-to-month,DSL,Yes,Mailed check,3,0
CX03505,66,45.91,One year,None,No,Electronic check,1,0
CX03506,63,74.9,Month-to-month,None,Yes,Electronic check,1,0
CX03507,60,94.01,Month-to-month,None,No,Mailed check,1,0
CX03508,69,18.05,One year,DSL,No,Mailed check,3,0
CX03509,17,90.03,Month-to-month,Fiber,Yes,Credit card,2,1
CX03510,14,66.58,Month-to-month,Fiber,No,Credit card,3,0
CX03511,3,67.65,Two year,None,No,Bank transfer,2,0
CX03512,55,44.31,Month-to-month,DSL,No,Mailed check,0,1
CX03513,33,75.29,Month-to-month,DSL,No,Bank transfer,3,1
CX03514,22,43.58,Month-to-month,DSL,Yes,Bank transfer,1,0
CX03515,5,46.69,Month-to-month,None,Yes,Electronic check,1,1
CX03516,20,58.15,Month-to-month,DSL,No,Bank transfer,2,0
CX03517,70,41.0,Month-to-month,Fiber,No,Credit card,3,0
CX03518,6,102.6,Month-to-month,Fiber,No,Electronic check,1,1
CX03519,1,38.77,Month-to-month,Fiber,Yes,Electronic check,1,1
CX03520,19,51.4,Month-to-month,DSL,Yes,Electronic check,2,1
CX03521,24,61.04,Two year,Fiber,No,Bank transfer,1,0
CX03522,15,68.08,Two year,Fiber,No,Electronic check,2,1
CX03523,15,85.43,Two year,Fiber,No,Bank transfer,3,1
CX03524,40,86.0,Month-to-month,Fiber,No,Credit card,3,0
CX03525,1,61.34,Month-to-month,DSL,Yes,Electronic check,0,1
CX03526,71,59.55,Two year,DSL,No,Credit card,3,0
CX03527,36,68.77,One year,None,Yes,Electronic check,1,0
CX03528,27,86.08,Month-to-month,DSL,Yes,Electronic check,2,1
CX03529,6,83.34,Month-to-month,Fiber,Yes,Credit card,0,0
CX03530,15,56.64,Two year,Fiber,Yes,Mailed check,1,0
CX03531,65,22.7,One year,None,No,Electronic check,0,0
CX03532,25,115.15,Two year,Fiber,No,Credit card,2,1
CX03533,50,88.93,Month-to-month,DSL,No,Bank transfer,2,1
CX03534,12,73.79,Month-to-month,DSL,Yes,Electronic check,1,1
CX03535,27,75.49,Month-to-month,DSL,Yes,Bank transfer,0,0
CX03536,24,56.52,Month-to-month,Fiber,No,Bank transfer,1,1
CX03537,61,45.98,Month-to-month,Fiber,No,Bank transfer,2,0
CX03538,29,60.69,Month-to-month,DSL,No,Mailed check,5,1
CX03539,58,63.11,Month-to-month,DSL,No,Bank transfer,3,1
CX03540,67,54.24,Month-to-month,Fiber,No,Credit card,0,0
CX03541,24,35.94,Month-to-month,None,No,Electronic check,1,1
CX03542,16,61.12,One year,DSL,No,Mailed check,5,0
CX03543,62,80.68,One year,DSL,Yes,Electronic check,0,0
CX03544,67,57.11,Month-to-month,DSL,No,Bank transfer,1,0
CX03545,67,68.48,Two year,Fiber,No,Electronic check,1,0
CX03546,10,22.44,One year,Fiber,Yes,Electronic check,0,1
CX03547,45,63.43,Two year,DSL,Yes,Bank transfer,0,0
CX03548,9,65.32,Month-to-month,None,Yes,Credit card,0,1
CX03549,26,41.03,One year,None,No,Credit card,0,0
CX03550,30,29.95,One year,None,No,Bank transfer,2,0
CX03551,65,77.06,One year,Fiber,No,Electronic check,1,1
CX03552,53,50.19,Two year,None,Yes,Credit card,1,0
CX03553,68,78.74,Month-to-month,Fiber,No,Bank transfer,3,0
CX03554,61,58.76,Two year,Fiber,No,Electronic check,1,0
CX03555,26,81.71,Two year,DSL,Yes,Credit card,1,0
CX03556,63,60.55,One year,Fiber,No,Credit card,2,0
CX03557,7,34.85,Month-to-month,DSL,Yes,Electronic check,2,0
CX03558,15,66.1,Month-to-month,DSL,No,Electronic check,2,1
CX03559,63,60.78,Month-to-month,None,No,Credit card,0,0
CX03560,4,82.46,One year,None,Yes,Credit card,1,0
CX03561,48,58.09,One year,DSL,Yes,Electronic check,4,0
CX03562,65,59.35,One year,Fiber,Yes,Bank transfer,1,0
CX03563,17,86.92,One year,Fiber,No,Credit card,1,1
CX03564,51,93.66,Month-to-month,Fiber,Yes,Electronic check,3,1
CX03565,41,84.71,Month-to-month,Fiber,No,Credit card,1,0
CX03566,51,90.83,Month-to-month,Fiber,No,Electronic check,0,1
CX03567,23,77.99,Month-to-month,None,No,Bank transfer,0,1
CX03568,9,84.95,One year,None,Yes,Electronic check,0,1
CX03569,67,87.32,Month-to-month,Fiber,No,Credit card,1,0
CX03570,8,76.88,Month-to-month,Fiber,No,Electronic check,0,1
CX03571,25,69.38,One year,DSL,Yes,Credit card,1,1
CX03572,1,71.13,Month-to-month,Fiber,No,Bank transfer,2,1
CX03573,15,120.91,Two year,DSL,No,Credit card,0,0
CX03574,47,68.3,Two year,None,Yes,Electronic check,2,0
CX03575,4,62.79,Month-to-month,None,Yes,Mailed check,2,1
CX03576,16,59.99,One year,Fiber,No,Credit card,0,0
CX03577,25,67.27,One year,DSL,No,Electronic check,0,0
CX03578,24,73.37,Two year,Fiber,No,Mailed check,2,0
CX03579,72,43.12,One year,Fiber,No,Electronic check,1,0
CX03580,14,24.43,Month-to-month,Fiber,Yes,Bank transfer,1,1
CX03581,16,74.5,Month-to-month,None,No,Bank transfer,1,1
CX03582,55,32.67,One year,Fiber,Yes,Credit card,1,0
CX03583,33,73.69,One year,Fiber,No,Credit card,3,1
CX03584,36,71.09,One year,None,No,Electronic check,3,0
CX03585,70,93.36,Month-to-month,Fiber,No,Mailed check,1,1
CX03586,15,104.74,Two year,None,No,Electronic check,2,0
CX03587,1,76.09,One year,Fiber,Yes,Credit card,1,1
CX03588,64,55.81,Month-to-month,Fiber,No,Electronic check,2,1
CX03589,22,42.15,Month-to-month,None,Yes,Bank transfer,1,1
CX03590,24,50.58,Month-to-month,Fiber,No,Electronic check,2,0
CX03591,60,68.88,One year,None,Yes,Credit card,2,0
CX03592,45,22.47,Month-to-month,DSL,No,Bank transfer,0,0
CX03593,7,69.66,Two year,DSL,No,Bank transfer,0,0
CX03594,65,67.73,Month-to-month,Fiber,Yes,Mailed check,0,0
CX03595,67,82.18,Month-to-month,DSL,No,Credit card,1,0
CX03596,1,60.64,One year,DSL,No,Electronic check,3,1
CX03597,61,70.25,Month-to-month,DSL,No,Bank transfer,1,0
CX03598,13,51.81,Two year,None,Yes,Bank transfer,0,0
CX03599,11,57.79,One year,None,Yes,Electronic check,2,0
CX03600,56,28.99,Two year,DSL,Yes,Electronic check,2,0
CX03601,43,70.72,Month-to-month,None,Yes,Bank transfer,2,0
CX03602,32,102.07,Month-to-month,DSL,Yes,Electronic check,1,0
CX03603,40,71.58,Month-to-month,None,No,Electronic check,0,1
CX03604,15,76.05,Two year,Fiber,Yes,Electronic check,1,0
CX03605,50,46.4,Month-to-month,Fiber,Yes,Electronic check,1,1
CX03606,26,99.49,One year,Fiber,Yes,Mailed check,2,0
CX03607,23,51.13,Month-to-month,Fiber,No,Bank transfer,2,1
CX03608,41,85.64,Two year,DSL,No,Credit card,2,0
CX03609,28,70.36,One year,None,Yes,Credit card,2,0
CX03610,5,46.9,Month-to-month,DSL,No,Mailed check,2,0
CX03611,18,90.6,Month-to-month,None,Yes,Credit card,3,1
CX03612,71,68.34,Month-to-month,DSL,No,Mailed check,2,0
CX03613,22,71.93,Month-to-month,DSL,Yes,Electronic check,2,0
CX03614,29,77.95,Month-to-month,Fiber,Yes,Electronic check,1,1
CX03615,13,67.53,One year,Fiber,No,Credit card,3,1
CX03616,4,59.67,Two year,None,No,Bank transfer,0,0
CX03617,66,78.26,Two year,None,No,Electronic check,0,0
CX03618,43,59.1,Month-to-month,None,Yes,Bank transfer,3,0
CX03619,64,69.44,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX03620,60,53.31,One year,DSL,Yes,Mailed check,2,0
CX03621,26,35.22,One year,DSL,Yes,Bank transfer,1,0
CX03622,35,53.19,One year,DSL,No,Mailed check,3,0
CX03623,50,57.11,Two year,DSL,No,Electronic check,2,0
CX03624,56,68.33,Month-to-month,Fiber,Yes,Mailed check,2,1
CX03625,36,94.06,Month-to-month,Fiber,No,Credit card,2,1
CX03626,3,30.83,Month-to-month,Fiber,No,Electronic check,0,1
CX03627,21,70.83,Month-to-month,Fiber,No,Credit card,1,0
CX03628,23,19.34,Month-to-month,Fiber,No,Credit card,3,0
CX03629,26,44.99,One year,Fiber,No,Credit card,1,0
CX03630,43,56.84,Month-to-month,DSL,No,Mailed check,0,0
CX03631,70,18.43,One year,None,Yes,Bank transfer,1,0
CX03632,11,27.13,Two year,DSL,Yes,Bank transfer,1,0
CX03633,25,71.39,One year,Fiber,Yes,Electronic check,0,1
CX03634,20,69.71,Two year,None,No,Bank transfer,2,0
CX03635,42,65.5,One year,None,No,Mailed check,1,1
CX03636,59,50.32,Month-to-month,None,Yes,Credit card,1,0
CX03637,69,115.4,One year,Fiber,No,Credit card,1,0
CX03638,37,64.45,Month-to-month,DSL,No,Mailed check,2,0
CX03639,22,49.03,Month-to-month,Fiber,No,Credit card,0,1
CX03640,16,104.92,One year,DSL,No,Bank transfer,0,0
CX03641,59,81.51,One year,Fiber,No,Electronic check,2,0
CX03642,4,59.84,Month-to-month,Fiber,No,Credit card,1,1
CX03643,9,94.24,One year,None,No,Credit card,1,1
CX03644,5,71.45,Month-to-month,None,No,Electronic check,0,1
CX03645,53,82.15,Month-to-month,DSL,No,Electronic check,0,1
CX03646,62,73.17,One year,DSL,No,Mailed check,0,0
CX03647,59,45.37,Month-to-month,DSL,No,Electronic check,1,0
CX03648,20,89.37,Two year,DSL,No,Credit card,2,0
CX03649,61,71.53,Two year,Fiber,Yes,Credit card,0,0
CX03650,1,45.79,Month-to-month,Fiber,No,Mailed check,0,0
CX03651,71,51.22,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX03652,44,89.02,One year,DSL,No,Bank transfer,2,0
CX03653,52,59.87,Month-to-month,Fiber,Yes,Electronic check,1,0
CX03654,8,69.02,Two year,Fiber,No,Credit card,1,0
CX03655,71,82.4,One year,Fiber,Yes,Mailed check,0,0
CX03656,29,70.82,Two year,None,No,Electronic check,0,0
CX03657,21,34.41,Month-to-month,DSL,No,Mailed check,0,0
CX03658,62,82.02,One year,Fiber,No,Electronic check,2,1
CX03659,38,88.64,One year,Fiber,Yes,Credit card,0,0
CX03660,10,87.07,One year,DSL,No,Mailed check,1,1
CX03661,16,103.57,Two year,None,No,Credit card,1,1
CX03662,27,76.01,Month-to-month,Fiber,No,Electronic check,0,1
CX03663,7,85.09,Month-to-month,DSL,Yes,Bank transfer,1,0
CX03664,37,102.96,One year,DSL,No,Credit card,0,0
CX03665,32,61.6,Month-to-month,Fiber,No,Mailed check,1,1
CX03666,47,106.2,One year,DSL,No,Credit card,0,0
CX03667,52,106.16,Two year,DSL,No,Mailed check,0,0
CX03668,10,85.23,Two year,DSL,No,Bank transfer,0,0
CX03669,57,108.47,One year,Fiber,No,Credit card,1,1
CX03670,60,86.74,Month-to-month,DSL,No,Electronic check,3,1
CX03671,2,48.62,Two year,Fiber,No,Bank transfer,1,0
CX03672,55,93.02,Month-to-month,Fiber,No,Bank transfer,1,0
CX03673,68,75.18,Month-to-month,Fiber,No,Mailed check,1,0
CX03674,29,77.1,Month-to-month,DSL,Yes,Mailed check,0,0
CX03675,18,71.4,Month-to-month,DSL,No,Mailed check,0,1
CX03676,40,97.91,Month-to-month,Fiber,No,Bank transfer,3,1
CX03677,22,80.15,One year,DSL,No,Mailed check,1,0
CX03678,16,52.69,Month-to-month,Fiber,No,Credit card,3,1
CX03679,60,78.69,Month-to-month,Fiber,No,Electronic check,1,0
CX03680,44,84.04,One year,None,No,Bank transfer,0,0
CX03681,65,52.04,Month-to-month,DSL,No,Electronic check,2,0
CX03682,52,58.45,Month-to-month,Fiber,No,Bank transfer,3,0
CX03683,54,59.57,One year,DSL,No,Mailed check,2,0
CX03684,57,54.64,Two year,None,Yes,Bank transfer,3,0
CX03685,24,75.67,One year,None,No,Bank transfer,1,0
CX03686,10,90.39,Month-to-month,Fiber,Yes,Electronic check,3,1
CX03687,34,109.63,Month-to-month,DSL,No,Bank transfer,4,1
CX03688,71,94.28,Month-to-month,Fiber,Yes,Credit card,0,0
CX03689,61,90.49,One year,Fiber,Yes,Mailed check,2,0
CX03690,53,93.15,One year,Fiber,No,Bank transfer,1,0
CX03691,26,97.38,One year,Fiber,Yes,Electronic check,0,0
CX03692,16,59.71,Two year,None,No,Mailed check,0,0
CX03693,58,83.26,One year,Fiber,Yes,Electronic check,1,0
CX03694,32,75.09,Two year,Fiber,No,Bank transfer,0,0
CX03695,57,65.15,Two year,Fiber,No,Bank transfer,1,0
CX03696,16,57.99,Month-to-month,Fiber,Yes,Mailed check,1,1
CX03697,34,56.88,Month-to-month,Fiber,No,Credit card,0,0
CX03698,58,62.1,Two year,DSL,No,Mailed check,1,0
CX03699,65,40.84,Month-to-month,DSL,No,Mailed check,2,0
CX03700,4,79.48,Month-to-month,DSL,Yes,Credit card,1,1
CX03701,28,67.52,Month-to-month,DSL,No,Credit card,4,1
CX03702,20,70.33,Two year,None,No,Electronic check,2,1
CX03703,54,75.45,Month-to-month,None,Yes,Credit card,4,0
CX03704,57,83.95,Month-to-month,DSL,No,Credit card,3,0
CX03705,47,54.98,Month-to-month,None,No,Electronic check,1,1
CX03706,54,65.66,Month-to-month,None,No,Electronic check,3,1
CX03707,24,32.61,Month-to-month,Fiber,Yes,Electronic check,1,0
CX03708,5,19.16,Two year,Fiber,No,Mailed check,4,0
CX03709,39,25.31,Month-to-month,DSL,No,Credit card,0,0
CX03710,2,101.81,Month-to-month,Fiber,No,Bank transfer,1,0
CX03711,44,27.82,One year,Fiber,No,Electronic check,0,0
CX03712,44,78.39,Month-to-month,Fiber,Yes,Mailed check,3,0
CX03713,39,100.5,One year,DSL,No,Electronic check,3,0
CX03714,61,57.93,Month-to-month,DSL,No,Electronic check,0,0
CX03715,8,103.86,Month-to-month,DSL,No,Mailed check,0,1
CX03716,30,108.64,Month-to-month,DSL,Yes,Bank transfer,1,1
CX03717,72,88.8,Two year,DSL,No,Bank transfer,1,0
CX03718,19,120.2,Month-to-month,Fiber,No,Bank transfer,0,1
CX03719,70,81.7,Month-to-month,Fiber,No,Credit card,1,0
CX03720,1,51.97,One year,DSL,Yes,Credit card,1,0
CX03721,3,79.53,One year,Fiber,No,Bank transfer,3,1
CX03722,16,58.3,Month-to-month,None,No,Electronic check,5,1
CX03723,68,39.4,Month-to-month,None,Yes,Electronic check,2,0
CX03724,47,40.01,Two year,DSL,No,Electronic check,0,0
CX03725,39,118.95,Month-to-month,None,No,Bank transfer,2,1
CX03726,9,56.2,One year,Fiber,No,Bank transfer,1,0
CX03727,10,67.6,Month-to-month,DSL,No,Credit card,2,1
CX03728,62,53.55,One year,None,Yes,Electronic check,2,0
CX03729,60,71.19,Month-to-month,Fiber,No,Electronic check,1,0
CX03730,5,62.93,One year,DSL,No,Mailed check,1,0
CX03731,32,59.17,Two year,Fiber,Yes,Credit card,3,0
CX03732,40,41.56,Month-to-month,Fiber,No,Bank transfer,2,1
CX03733,52,37.14,Two year,Fiber,No,Electronic check,1,0
CX03734,1,51.87,Month-to-month,DSL,No,Electronic check,1,1
CX03735,60,74.7,Month-to-month,None,Yes,Credit card,1,1
